ID,Latitude,Longitude,genomelen_bp,GC,mapped_bases,perc_cov,avg_depth
SRR947737,34.261117,-83.950069,846566.0,29.532251531430504,65790.0,6.060497684055347,0.0777138751048353
SRR12685684,46.87153,-91.10558,846566.0,29.532251531430504,389538.0,15.72766028536464,0.4601390970072032
SRR12685685,46.89501,-91.09353,846566.0,29.532251531430504,630072.0,22.565381011651787,0.7442681671033329
SRR12685686,46.94913,-91.10256,846566.0,29.532251531430504,992411.0,27.86363969496058,1.1722781693547817
SRR12685687,46.9443,-90.99678,846566.0,29.532251531430504,1316757.0,31.049205309878968,1.5554096575305412
SRR12676966,49.66,-93.72,846566.0,29.532251531430504,279679.0,16.33871377092867,0.3303686191637744
SRR12261223,43.099,-89.405,846566.0,29.532251531430504,772916.0,48.72057913535388,0.9130015512576696
SRR12261225,43.099,-89.405,846566.0,29.532251531430504,350897.0,28.232645203091078,0.4144945883569623
SRR12261226,43.099,-89.405,846566.0,29.532251531430504,820915.0,49.90621044324952,0.9696994843827892
SRR12261227,43.099,-89.405,846566.0,29.532251531430504,842368.0,50.59217275921785,0.9950412505203377
SRR9302958,27.71,100.78,846566.0,29.532251531430504,2232160.0,11.424270632744525,2.636722936581436
SRR9302959,24.48,102.88,846566.0,29.532251531430504,66135.0,2.640072298556757,0.0781213303014767
SRR9302960,24.57,102.89,846566.0,29.532251531430504,488313.0,6.69114887333061,0.576816122829171
SRR9302961,25.9,100.15,846566.0,29.532251531430504,170528.0,8.189311928308014,0.2014349541299792
SRR9302962,25.94,100.16,846566.0,29.532251531430504,69290.0,4.490144147532501,0.081848322251307
SRR9302963,24.36,102.79,846566.0,29.532251531430504,750.0,0.08858965042300301,0.00088589650423
SRR9302965,24.95,102.66,846566.0,29.532251531430504,48744.0,3.903999864511449,0.0575785946399926
SRR9289418,41.6656,-87.5497,846566.0,29.532251531430504,190872.0,14.8117248499231,0.2254660973509448
SRR9214414,48.616034,14.676594,846566.0,29.532251531430504,371.0,0.0438204844040511,0.0004382048440405
SRR9214415,48.616034,14.676594,846566.0,29.532251531430504,2976.0,0.2947294128278244,0.0035154213221414
SRR9199084,48.616034,14.676594,846566.0,29.532251531430504,12939.0,1.3283199495373077,0.0152841929406567
SRR9214417,48.616034,14.676594,846566.0,29.532251531430504,3825.0,0.4109316006076313,0.0045181659894207
SRR9214418,48.616034,14.676594,846566.0,29.532251531430504,450.0,0.0433526994941918,0.0005316725783931
SRR8894378,24.541,102.895,846566.0,29.532251531430504,14096.0,1.238435922420697,0.0166506299615151
