ID,Latitude,Longitude,genomelen_bp,GC,mapped_bases,perc_cov,avg_depth
SRR2016482,44.90415,-93.190417,722618.0,46.71790623329615,0.0,0.0,0.0
SRR1169878,44.7488,-92.8057,722618.0,46.71790623329615,0.0,0.0,0.0
SRR1169859,47.3473,-95.1825,722618.0,46.71790623329615,0.0,0.0,0.0
SRR947737,34.261117,-83.950069,722618.0,46.71790623329615,0.0,0.0,0.0
SRR12685684,46.87153,-91.10558,722618.0,46.71790623329615,5132.0,0.1952607956070842,0.0071018991707928
SRR12685685,46.89501,-91.09353,722618.0,46.71790623329615,5128.0,0.2232134109584871,0.0070963618993714
SRR12685686,46.94913,-91.10256,722618.0,46.71790623329615,5132.0,0.1821107240616757,0.0071019537930137
SRR12685687,46.9443,-90.99678,722618.0,46.71790623329615,7094.0,0.1812926388492952,0.0098170806055204
SRR12676966,49.66,-93.72,722618.0,46.71790623329615,1683.0,0.1097309644929962,0.0023290016287997
SRR12676967,49.66,-93.75,722618.0,46.71790623329615,11356.0,0.8696255861326455,0.0157150174407501
SRR12676971,49.7,-93.73,722618.0,46.71790623329615,1716.0,0.1765789253796611,0.0023746986941925
SRR12676970,49.69,-93.69,722618.0,46.71790623329615,10389.0,0.4422841969062492,0.014376937305741
SRR12676972,49.69,-93.69,722618.0,46.71790623329615,29406.0,0.5182566515088194,0.0406935823547157
SRR12676973,49.69,-93.69,722618.0,46.71790623329615,25088.0,0.520193526870352,0.0347182192043375
SRR12676974,49.69,-93.69,722618.0,46.71790623329615,1086.0,0.0993635413178193,0.0015028135778516
SRR12676975,49.69,-93.69,722618.0,46.71790623329615,2172.0,0.1367278376680348,0.0030057067288664
SRR12486991,37.304056,127.618611,722618.0,46.71790623329615,151.0,0.0208963607327799,0.0002089636073277
SRR12486992,37.304056,127.618611,722618.0,46.71790623329615,0.0,0.0,0.0
SRR12486994,37.304056,127.618611,722618.0,46.71790623329615,0.0,0.0,0.0
SRR12486995,35.364169,127.146461,722618.0,46.71790623329615,2416.0,0.1212219168357278,0.0033434376517053
SRR12486997,35.364169,127.146461,722618.0,46.71790623329615,6341.0,0.2205808135141942,0.0087749985718595
SRR12486998,35.610764,126.850397,722618.0,46.71790623329615,1809.0,0.1502944183510513,0.0025033875602323
SRR12487000,35.610764,126.850397,722618.0,46.71790623329615,2415.0,0.1797567117066001,0.003341985577442
SRR12487001,35.927978,128.311344,722618.0,46.71790623329615,5584.0,0.1905629807173361,0.0077274963466174
SRR12487002,37.141433,127.6271,722618.0,46.71790623329615,0.0,0.0,0.0
SRR12487005,36.408139,128.261722,722618.0,46.71790623329615,3774.0,0.1645461557835537,0.0052226303164327
SRR12487007,36.408139,128.261722,722618.0,46.71790623329615,7701.0,0.3029352004793681,0.0106571306319521
SRR12487010,35.880608,127.032675,722618.0,46.71790623329615,1510.0,0.1359006488905618,0.0020896126362753
SRR12487011,35.921444,127.065972,722618.0,46.71790623329615,4827.0,0.237889780354212,0.0066799218937253
SRR12487012,35.921444,127.065972,722618.0,46.71790623329615,3924.0,0.2450771328696489,0.0054302723652054
SRR12487015,35.921444,127.065972,722618.0,46.71790623329615,8300.0,0.2947663300665081,0.0114859881251228
SRR12487016,35.921444,127.065972,722618.0,46.71790623329615,2413.0,0.1223326933455851,0.003339241791652
SRR12487019,35.921444,127.065972,722618.0,46.71790623329615,3170.0,0.1768619270485927,0.0043868031546404
SRR12487020,35.921444,127.065972,722618.0,46.71790623329615,0.0,0.0,0.0
SRR12487021,35.921444,127.065972,722618.0,46.71790623329615,1962.0,0.1613565113241021,0.0027150844318851
SRR12487023,35.921444,127.065972,722618.0,46.71790623329615,1962.0,0.1061388047350052,0.0027151199305857
SRR12487024,37.141433,127.6271,722618.0,46.71790623329615,300.0,0.0225541306748517,0.0004151267530008
SRR12487025,36.461306,127.095889,722618.0,46.71790623329615,0.0,0.0,0.0
SRR12487027,36.461306,127.095889,722618.0,46.71790623329615,604.0,0.0835816204412289,0.0008358162044122
SRR12487028,36.766103,127.443383,722618.0,46.71790623329615,1509.0,0.1217818464250821,0.0020882186743203
SRR12487030,36.766103,127.443383,722618.0,46.71790623329615,4980.0,0.1699406480325704,0.0068915804366899
SRR12487031,36.766103,127.443383,722618.0,46.71790623329615,4828.0,0.1634297230348538,0.0066812815706223
SRR12487034,37.806611,126.787083,722618.0,46.71790623329615,5738.0,0.1488959244026581,0.0079406252653545
SRR12487035,36.969389,127.894244,722618.0,46.71790623329615,1509.0,0.1410201888134533,0.0020882366672294
SRR12487037,37.806611,126.787083,722618.0,46.71790623329615,5436.0,0.1879292107309809,0.0075226026143827
SRR12487038,37.449944,127.658194,722618.0,46.71790623329615,1359.0,0.1569204179801776,0.001880639315655
SRR12487040,37.449944,127.658194,722618.0,46.71790623329615,5433.0,0.2019060246215843,0.0075184534525849
SRR12487041,37.304056,127.618611,722618.0,46.71790623329615,3619.0,0.2070329558632638,0.0050082296081747
SRR12487043,37.304056,127.618611,722618.0,46.71790623329615,4075.0,0.1924923137812786,0.0056392517042199
SRR12487044,37.304056,127.618611,722618.0,46.71790623329615,0.0,0.0,0.0
SRR12487047,36.969389,127.894244,722618.0,46.71790623329615,1057.0,0.0608850984891048,0.0014627119750684
SRR12261223,43.099,-89.405,722618.0,46.71790623329615,151.0,0.0208963064855843,0.0002089630648558
SRR12261225,43.099,-89.405,722618.0,46.71790623329615,151.0,0.0208926467372802,0.0002089264673728
SRR12261226,43.099,-89.405,722618.0,46.71790623329615,0.0,0.0,0.0
SRR12261227,43.099,-89.405,722618.0,46.71790623329615,0.0,0.0,0.0
SRR10132616,40.02722,116.3567,722618.0,46.71790623329615,149.0,0.0206169930724117,0.0002061699307241
SRR10132617,40.02694,116.3528,722618.0,46.71790623329615,750.0,0.0594992200581773,0.0010378440711413
SRR10132618,40.02639,116.3489,722618.0,46.71790623329615,0.0,0.0,0.0
SRR10132627,40.02778,116.3606,722618.0,46.71790623329615,0.0,0.0,0.0
SRR10132640,40.02722,116.3567,722618.0,46.71790623329615,0.0,0.0,0.0
