ID,Latitude,Longitude,genomelen_bp,GC,mapped_bases,perc_cov,avg_depth
SRR2016482,44.90415,-93.190417,447191.0,48.65393089334759,0.0,0.0,0.0
SRR1169878,44.7488,-92.8057,447191.0,48.65393089334759,0.0,0.0,0.0
SRR1169859,47.3473,-95.1825,447191.0,48.65393089334759,0.0,0.0,0.0
SRR947737,34.261117,-83.950069,447191.0,48.65393089334759,24797.0,3.5792175041537058,0.0554506287805434
SRR12685684,46.87153,-91.10558,447191.0,48.65393089334759,3761.0,0.341009070844449,0.0084103737195068
SRR12685685,46.89501,-91.09353,447191.0,48.65393089334759,3619.0,0.3325306186841864,0.0080927082186358
SRR12685686,46.94913,-91.10256,447191.0,48.65393089334759,3458.0,0.3072275117343596,0.0077325963447386
SRR12685687,46.9443,-90.99678,447191.0,48.65393089334759,3016.0,0.3542352967747562,0.0067442313508098
SRR12676966,49.66,-93.72,447191.0,48.65393089334759,315.0,0.0704396682849162,0.0007043966828491
SRR12676967,49.66,-93.75,447191.0,48.65393089334759,0.0,0.0,0.0
SRR12676971,49.7,-93.73,447191.0,48.65393089334759,0.0,0.0,0.0
SRR12676970,49.69,-93.69,447191.0,48.65393089334759,0.0,0.0,0.0
SRR12676972,49.69,-93.69,447191.0,48.65393089334759,0.0,0.0,0.0
SRR12676973,49.69,-93.69,447191.0,48.65393089334759,114.0,0.0254944200576487,0.0002549442005764
SRR12676974,49.69,-93.69,447191.0,48.65393089334759,2774.0,0.4304498757801476,0.0062028748431878
SRR12676975,49.69,-93.69,447191.0,48.65393089334759,8508.0,0.6082113873043062,0.0190252888855097
SRR12486991,37.304056,127.618611,447191.0,48.65393089334759,36073.0,5.03968538678104,0.0806658985914296
SRR12486992,37.304056,127.618611,447191.0,48.65393089334759,20521.0,3.110273724873712,0.0458886722295395
SRR12486994,37.304056,127.618611,447191.0,48.65393089334759,22780.0,3.359176935135099,0.0509399747691702
SRR12486995,35.364169,127.146461,447191.0,48.65393089334759,9504.0,1.538711363824406,0.0212524590499361
SRR12486997,35.364169,127.146461,447191.0,48.65393089334759,28978.0,3.710946217835332,0.0648000815155045
SRR12486998,35.610764,126.850397,447191.0,48.65393089334759,31549.0,4.8507106864851925,0.0705491411589231
SRR12487000,35.610764,126.850397,447191.0,48.65393089334759,64906.0,7.299776108195378,0.1451417447242901
SRR12487001,35.927978,128.311344,447191.0,48.65393089334759,1661.0,0.2765982647235745,0.0037141035351784
SRR12487002,37.141433,127.6271,447191.0,48.65393089334759,153660.0,12.284686290421766,0.3436114198429753
SRR12487005,36.408139,128.261722,447191.0,48.65393089334759,64626.0,11.501569464725366,0.1445154999206155
SRR12487007,36.408139,128.261722,447191.0,48.65393089334759,24609.0,4.407070873519369,0.0550301500477424
SRR12487010,35.880608,127.032675,447191.0,48.65393089334759,3624.0,0.7846643060795052,0.008103762222406
SRR12487011,35.921444,127.065972,447191.0,48.65393089334759,1963.0,0.4389471753680194,0.0043894717536801
SRR12487012,35.921444,127.065972,447191.0,48.65393089334759,151.0,0.0337728744540923,0.0003377287445409
SRR12487015,35.921444,127.065972,447191.0,48.65393089334759,2265.0,0.5065153482516419,0.0050651534825164
SRR12487016,35.921444,127.065972,447191.0,48.65393089334759,1659.0,0.3709987345451944,0.0037099873454519
SRR12487019,35.921444,127.065972,447191.0,48.65393089334759,151.0,0.0337537070289876,0.0003375370702898
SRR12487020,35.921444,127.065972,447191.0,48.65393089334759,47549.0,5.533201185846763,0.1063280049956282
SRR12487021,35.921444,127.065972,447191.0,48.65393089334759,16305.0,2.7936667976323317,0.0364610417875136
SRR12487023,35.921444,127.065972,447191.0,48.65393089334759,33357.0,4.247155861589343,0.0745924820266955
SRR12487024,37.141433,127.6271,447191.0,48.65393089334759,351691.0,19.146421448106064,0.7864446298941615
SRR12487025,36.461306,127.095889,447191.0,48.65393089334759,49813.0,7.086917164701436,0.1113906900004695
SRR12487027,36.461306,127.095889,447191.0,48.65393089334759,57819.0,7.911391617228433,0.1292936330673023
SRR12487028,36.766103,127.443383,447191.0,48.65393089334759,75636.0,10.870737610327575,0.1691358738458511
SRR12487030,36.766103,127.443383,447191.0,48.65393089334759,11774.0,2.336802227907091,0.0263286036436332
SRR12487031,36.766103,127.443383,447191.0,48.65393089334759,151.0,0.033762376255336,0.0003376237625533
SRR12487034,37.806611,126.787083,447191.0,48.65393089334759,302.0,0.0675265814830799,0.0006752658148307
SRR12487035,36.969389,127.894244,447191.0,48.65393089334759,89072.0,12.14291542003305,0.1991810748159064
SRR12487037,37.806611,126.787083,447191.0,48.65393089334759,906.0,0.2025875004192839,0.0020258750041928
SRR12487038,37.449944,127.658194,447191.0,48.65393089334759,0.0,0.0,0.0
SRR12487040,37.449944,127.658194,447191.0,48.65393089334759,0.0,0.0,0.0
SRR12487041,37.304056,127.618611,447191.0,48.65393089334759,450.0,0.0697893998313919,0.0010063915664671
SRR12487043,37.304056,127.618611,447191.0,48.65393089334759,302.0,0.0675451276971137,0.0006754512769711
SRR12487044,37.304056,127.618611,447191.0,48.65393089334759,130264.0,10.932922962000577,0.2912938471682122
SRR12487047,36.969389,127.894244,447191.0,48.65393089334759,64901.0,7.2644375439130044,0.1451302543432224
SRR12261223,43.099,-89.405,447191.0,48.65393089334759,1358.0,0.3036582288105083,0.003036582288105
SRR12261225,43.099,-89.405,447191.0,48.65393089334759,1205.0,0.2471094581509914,0.0026947216223045
SRR12261226,43.099,-89.405,447191.0,48.65393089334759,0.0,0.0,0.0
SRR12261227,43.099,-89.405,447191.0,48.65393089334759,302.0,0.0675451276971137,0.0006754512769711
SRR10132616,40.02722,116.3567,447191.0,48.65393089334759,0.0,0.0,0.0
SRR10132617,40.02694,116.3528,447191.0,48.65393089334759,0.0,0.0,0.0
SRR10132618,40.02639,116.3489,447191.0,48.65393089334759,0.0,0.0,0.0
SRR10132627,40.02778,116.3606,447191.0,48.65393089334759,0.0,0.0,0.0
SRR10132640,40.02722,116.3567,447191.0,48.65393089334759,1200.0,0.2473304887620725,0.0026835015910427
SRR10132641,40.02694,116.3528,447191.0,48.65393089334759,900.0,0.2012390347748501,0.0020123903477485
SRR10132648,40.02722,116.3567,447191.0,48.65393089334759,0.0,0.0,0.0
SRR10132658,39.90611,116.5347,447191.0,48.65393089334759,0.0,0.0,0.0
SRR10132659,39.90667,116.5303,447191.0,48.65393089334759,0.0,0.0,0.0
SRR10132660,39.90722,116.5253,447191.0,48.65393089334759,0.0,0.0,0.0
SRR10132663,39.90556,116.5478,447191.0,48.65393089334759,0.0,0.0,0.0
SRR10132664,39.90583,116.5436,447191.0,48.65393089334759,300.0,0.0518775042431533,0.0006708808540422
SRR10132666,39.90667,116.5303,447191.0,48.65393089334759,150.0,0.0335274251941564,0.0003352742519415
SRR10132668,39.90722,116.5253,447191.0,48.65393089334759,150.0,0.0335274251941564,0.0003352742519415
SRR10132673,39.90611,116.5347,447191.0,48.65393089334759,6449.0,1.2536067865855975,0.0144212854127207
SRR10132675,39.90722,116.5253,447191.0,48.65393089334759,16348.0,3.26304405589558,0.0365570289943223
SRR10132680,39.90583,116.5436,447191.0,48.65393089334759,3450.0,0.7267760017531658,0.0077149839799995
