ID,Latitude,Longitude,genomelen_bp,GC,mapped_bases,perc_cov,avg_depth
SRR2016482,44.90415,-93.190417,643498.0,45.95880655734905,0.0,0.0,0.0
SRR1169878,44.7488,-92.8057,643498.0,45.95880655734905,0.0,0.0,0.0
SRR1169859,47.3473,-95.1825,643498.0,45.95880655734905,0.0,0.0,0.0
SRR947737,34.261117,-83.950069,643498.0,45.95880655734905,0.0,0.0,0.0
SRR12685684,46.87153,-91.10558,643498.0,45.95880655734905,18414.0,0.9945530561089544,0.0286155920406901
SRR12685685,46.89501,-91.09353,643498.0,45.95880655734905,13129.0,0.8724307208414012,0.0204026776415777
SRR12685686,46.94913,-91.10256,643498.0,45.95880655734905,20524.0,1.0276745944820342,0.0318942014069973
SRR12685687,46.9443,-90.99678,643498.0,45.95880655734905,30788.0,1.1723264058318752,0.0478447424436439
SRR12676966,49.66,-93.72,643498.0,45.95880655734905,5527.0,0.5877095137824826,0.008588967878688
SRR12676967,49.66,-93.75,643498.0,45.95880655734905,18953.0,1.3081771189654048,0.0294530000745923
SRR12676971,49.7,-93.73,643498.0,45.95880655734905,9699.0,1.0303047188957852,0.0150722611165846
SRR12676970,49.69,-93.69,643498.0,45.95880655734905,27252.0,1.4122878601021291,0.0423499656082847
SRR12676972,49.69,-93.69,643498.0,45.95880655734905,92414.0,2.3768397897118563,0.1436118201983533
SRR12676973,49.69,-93.69,643498.0,45.95880655734905,68595.0,2.404343317150947,0.1065969044767815
SRR12676974,49.69,-93.69,643498.0,45.95880655734905,7332.0,0.7081707525120513,0.0113938721891909
SRR12676975,49.69,-93.69,643498.0,45.95880655734905,15742.0,1.0197277791073165,0.0244633266552499
SRR12486991,37.304056,127.618611,643498.0,45.95880655734905,755.0,0.1173048592225616,0.0011730485922256
SRR12486992,37.304056,127.618611,643498.0,45.95880655734905,1811.0,0.2270396240547756,0.002814237829799
SRR12486994,37.304056,127.618611,643498.0,45.95880655734905,604.0,0.0938702027045927,0.0009387020270459
SRR12486995,35.364169,127.146461,643498.0,45.95880655734905,86652.0,4.569862013557152,0.134657599568297
SRR12486997,35.364169,127.146461,643498.0,45.95880655734905,99323.0,4.896980577095811,0.1543487244871002
SRR12486998,35.610764,126.850397,643498.0,45.95880655734905,15094.0,1.7240187245337202,0.0234561030104211
SRR12487000,35.610764,126.850397,643498.0,45.95880655734905,10867.0,1.245388669428654,0.0168872982946333
SRR12487001,35.927978,128.311344,643498.0,45.95880655734905,88161.0,4.772522371942103,0.1370027568368511
SRR12487002,37.141433,127.6271,643498.0,45.95880655734905,0.0,0.0,0.0
SRR12487005,36.408139,128.261722,643498.0,45.95880655734905,75335.0,4.452841271767744,0.1170710967897336
SRR12487007,36.408139,128.261722,643498.0,45.95880655734905,77735.0,4.311932467233776,0.120800533844705
SRR12487010,35.880608,127.032675,643498.0,45.95880655734905,27477.0,2.5446886207882544,0.0426995577593092
SRR12487011,35.921444,127.065972,643498.0,45.95880655734905,110204.0,5.632961824279175,0.1712578194710784
